"Gene","Module"
"PRR5L","grey"
"ADAT1","grey"
"SLAMF8","green"
"CCDC88A","midnightblue"
"GRHL2","brown"
"SUSD4","brown"
"FKBP14","yellow"
"BPNT1","green"
"PRR11","pink"
"PGS1","grey"
"ESRP2","brown"
"NEIL1","turquoise"
"COQ10B","red"
"CIDEC","turquoise"
"LIN7C","red"
"CNTNAP1","turquoise"
"XYLT2","tan"
"HPSE","green"
"EPS8L3","turquoise"
"TRIM68","grey"
"C1orf50","grey"
"LAMC3","brown"
"PRMT7","blue"
"SNIP1","grey"
"TMEM45A","brown"
"ELMO3","brown"
"RAB38","magenta"
"ACBD4","turquoise"
"CLSTN2","turquoise"
"TTYH1","grey"
"SCARA3","turquoise"
"BORCS6","brown"
"NHEJ1","turquoise"
"RBFA","grey"
"COA7","blue"
"TTC33","red"
"EBI3","green"
"SULT4A1","grey"
"AGO3","red"
"FAT4","turquoise"
"PXMP4","brown"
"FA2H","brown"
"GPR137","blue"
"ARHGAP10","brown"
"BCOR","black"
"TREM1","turquoise"
"CTC1","green"
"EMCN","brown"
"ANKRD11","blue"
"NKAIN1","grey"
"C1GALT1","yellow"
"RAI2","brown"
"LRRK1","green"
"CLUHP3","grey"
"TASP1","pink"
"BCORL1","turquoise"
"BICRA","turquoise"
"RIC8B","yellow"
"SLC35H1","turquoise"
"TMEM70","black"
"PGCKA1","turquoise"
"DPEP2","green"
"KLHL36","grey"
"EGFL6","turquoise"
"CFAP69","grey"
"RIN3","green"
"NSUN3","grey"
"POLR3B","turquoise"
"TMEM127","brown"
"PAK6","brown"
"TMEM53","grey"
"LAMP5","green"
"CA14","magenta"
"APOA2","turquoise"
"GIN1","red"
"CUEDC1","blue"
"DYNC2H1","pink"
"CCNJ","midnightblue"
"RUBCNL","green"
"CENPO","turquoise"
"GDAP2","turquoise"
"C3orf52","brown"
"OSGIN1","turquoise"
"C1orf116","brown"
"THSD1","grey"
"WFDC1","grey"
"POGLUT2","grey"
"SNAI1","grey"
"TTC13","pink"
"PORCN","blue"
"HCFC2","turquoise"
"PSMD10","purple"
"DUS2","turquoise"
"BBS10","black"
"A4GALT","turquoise"
"RHBDL2","brown"
"DCLRE1B","turquoise"
"LRFN4","blue"
"CHIC2","greenyellow"
"SHCBP1","yellow"
"RAD54B","yellow"
"ZNF180","red"
"SOWAHC","brown"
"SEC61A2","turquoise"
"CLCF1","turquoise"
"ENOX1","grey"
"NEIL3","yellow"
"TMEM40","brown"
"RPAP2","grey"
"ADA2","green"
"C1orf54","green"
"RSRC1","midnightblue"
"GCNT3","turquoise"
"MYOZ1","turquoise"
"SNCAIP","brown"
"DSN1","yellow"
"SH2D3A","pink"
"TRPV4","grey"
"ELL3","brown"
"SIGLEC1","green"
"WWC3","grey"
"B3GAT1","grey"
"FJX1","blue"
"TENM3","grey"
"NDUFAF5","turquoise"
"SLC47A1","brown"
"RIOX1","grey"
"MTARC2","turquoise"
"BCL11B","brown"
"CLIC3","brown"
"PALB2","midnightblue"
"CEP72","grey"
"ELOVL4","brown"
"HUNK","turquoise"
"DLL3","magenta"
"WDR5B","turquoise"
"GEMIN6","yellow"
"ZNF267","red"
"LIME1","green"
"NEK11","turquoise"
"PBLD","turquoise"
"BORA","red"
"KCTD14","turquoise"
"COX15","grey"
"ZNF16","salmon"
"RTN3","brown"
"ROBO3","turquoise"
"EAF2","green"
"NME7","black"
"RHCG","brown"
"CENPN","yellow"
"TEDC2","yellow"
"NRIP3","grey"
"SLC17A9","green"
"RTL10","brown"
"COPZ2","brown"
"RAB26","turquoise"
"SYNE3","grey"
"KCNJ16","turquoise"
"CYP20A1","yellow"
"PLEKHF1","green"
"EXO5","pink"
"SOX18","brown"
"SLC35G2","turquoise"
"KIF16B","red"
"ZNF12","midnightblue"
"CADPS2","turquoise"
"CARMIL1","grey"
"MARCHF1","green"
"PDF","purple"
"MAP7D3","turquoise"
"ABCA7","grey"
"CPEB1","magenta"
"RAB3IL1","turquoise"
"TMC5","grey"
"TSEN2","pink"
"OGFRL1","turquoise"
"SPATA7","grey"
"PLA1A","grey"
"CCDC28B","blue"
"NCAPG2","yellow"
"TMEM143","pink"
"DPH5","turquoise"
"CEND1","turquoise"
"MCPH1","grey"
"SLC15A3","green"
"NINJ2","green"
"ZNF26","pink"
"THAP10","yellow"
"RWDD1","red"
"TMEM50B","black"
"PIEZO2","grey"
"ZNF226","red"
"PHF20L1","midnightblue"
"MS4A4A","green"
"FBXO38","grey"
"WDR25","blue"
"ARHGEF28","turquoise"
"CEP85","grey"
"FGG","grey"
"SIRT6","turquoise"
"SLC6A20","grey"
"KCNK5","turquoise"
"ACSS3","turquoise"
"CAMKMT","turquoise"
"IRAK4","green"
"DIRAS2","turquoise"
"TOR4A","green"
"CLSPN","turquoise"
"RAB20","green"
"ACTR5","turquoise"
"BAG4","red"
"CERT1","grey"
"ZNF767P","turquoise"
"ZMAT3","blue"
"SIRAL2","turquoise"
"PDZK1IP1","brown"
"LRP12","yellow"
"TRPV1","turquoise"
"TTPAL","blue"
"CHST11","magenta"
"ZNF606","turquoise"
"ARMC9","magenta"
"FBXO22","turquoise"
"PARP6","pink"
"CLDN15","grey"
"DET1","magenta"
"PEX5L","turquoise"
"LRP1B","pink"
"CEP83","red"
"CASQ1","turquoise"
"DEF8","blue"
"POPDC2","turquoise"
"MREG","magenta"
"ALG6","black"
"ERCC6L","yellow"
"DPPA4","grey"
"DIPK2B","turquoise"
"LSM14B","blue"
"HACD1","magenta"
"SUGCT","yellow"
"PCDH12","turquoise"
"KLF3","brown"
"PTCD2","grey"
"ATP8A2","grey"
"RANBP17","grey"
"C2orf49","grey"
"TMEM121","blue"
"DECR2","grey"
"NUDT18","grey"
"MS4A6A","green"
"BANK1","green"
"GDAP1L1","blue"
"CD177","turquoise"
"BEND5","pink"
"HPCAL4","turquoise"
"AHSP","turquoise"
"UXS1","purple"
"ZSCAN16","grey"
"SPSB1","magenta"
"DCLRE1C","pink"
"NLRX1","brown"
"RAB11FIP1","brown"
"TBX3","grey"
"FZD3","yellow"
"RTP4","lightcyan"
"TMEM35A","turquoise"
"STK32B","blue"
"HHAT","magenta"
"BBS7","red"
"SEMA3G","brown"
"IGFLR1","green"
"SAMD9","lightcyan"
"KREMEN2","turquoise"
"AGPAT4","turquoise"
"SMPD3","brown"
"DENND1B","black"
"HS3ST2","turquoise"
"METTL4","red"
"LGI2","turquoise"
"TMOD2","grey"
"PLAC1","turquoise"
"MNS1","yellow"
"YBX2","turquoise"
"QSER1","pink"
"AP5S1","blue"
"CPNE7","turquoise"
"NT5M","blue"
"ANTKMT","blue"
"SH3TC2","turquoise"
"ZNF586","turquoise"
"SHPK","brown"
"CACNA2D3","green"
"TDP1","yellow"
"APOL6","green"
"DCAF16","grey"
"FGGY","grey"
"HIGD1B","turquoise"
"GPATCH2L","grey"
"GDPD3","brown"
"AGPAT3","grey"
"TESPA1","green"
"TREM2","green"
"NLGN3","turquoise"
"DUOX2","turquoise"
"MYOT","turquoise"
"PRRX2","brown"
"MED18","grey"
"ENTPD1-AS1","turquoise"
"PLPPR1","turquoise"
"SLC27A5","blue"
"SIDT1","green"
"TFCP2L1","turquoise"
"TRIM36","red"
"PCDH9","red"
"RNF186","turquoise"
"VASH2","turquoise"
"ZNF552","grey"
"PRR7","blue"
"HEY2","turquoise"
"FN3K","turquoise"
"SLC68A1","turquoise"
"DPF3","turquoise"
"NDNF","turquoise"
"TREML2","turquoise"
"SH2D4A","turquoise"
"SETD6","pink"
"RASAL1","brown"
"STAG3","grey"
"RBM41","pink"
"CBX8","grey"
"POF1B","brown"
"TMEM260","grey"
"IFT56","grey"
"ERAP2","green"
"LIN7B","brown"
"CLEC1A","turquoise"
"RPL36","salmon"
"DENND1A","grey"
"FZD10","brown"
"ZNF329","pink"
"B9D2","grey"
"CRYZL1","black"
"VTCN1","turquoise"
"INCENP","grey"
"QTMAN","turquoise"
"TBC1D8B","red"
"SMPX","turquoise"
"NOX4","grey"
"CPLX3","turquoise"
"GIMAP6","green"
"ZFPM2","turquoise"
"ZFHX4","turquoise"
"ZNF771","turquoise"
"SLC35F6","turquoise"
"FBXO31","turquoise"
"TESMIN","turquoise"
"ECT2","yellow"
"PILRA","green"
"HAND2-AS1","grey"
"AGMAT","turquoise"
"SNX16","red"
"VPS53","turquoise"
"SLC6A14","brown"
"CDHR5","turquoise"
"MGAT4A","green"
"MEPCE","grey"
"DHRS9","green"
"THNSL1","turquoise"
"ZNF34","turquoise"
"ANGPTL3","turquoise"
"SYNPO2L","grey"
"STEEP1","grey"
"SMCO4","green"
"RAB4B","blue"
"SCLY","turquoise"
"WDR55","turquoise"
"VCPIP1","green"
"PVRIG","green"
"LATS1","grey"
"MBNL3","grey"
"GAL3ST4","grey"
"RBM23","blue"
"MAPKAPK5-AS1","pink"
"GPATCH1","pink"
"MRPS28","yellow"
"SLC6A16","pink"
"GFOD1","brown"
"MTRF1","red"
"LIN28A","turquoise"
"SLC13A4","turquoise"
"CYP26B1","brown"
"ZNF419","turquoise"
"RABL6","turquoise"
"ITGB1BP2","grey"
"RAI1","turquoise"
"CDKL3","red"
"HOXC13","brown"
"EFHC1","pink"
"CARF","grey"
"PRDM8","turquoise"
"ZBED2","green"
"CYTL1","grey"
"TTC23","grey"
"AICDA","green"
"ARL15","grey"
"IPP","grey"
"CCDC186","pink"
"BARX1","grey"
"HDAC11","turquoise"
"ZNF432","pink"
"ZNF671","green"
"EHF","brown"
"ZNF613","turquoise"
"FKRP","grey"
"ZNF14","pink"
"NUDT11","turquoise"
"PLEKHS1","turquoise"
"MFSD6","grey"
"CLEC4E","turquoise"
"LY6G5C","turquoise"
"DNAJC17","grey"
"NARF","blue"
"HERC5","lightcyan"
"RCAN3","purple"
"LINC00339","turquoise"
"CHODL","turquoise"
"ANKFY1","grey"
"ATF7IP2","turquoise"
"KLF3-AS1","pink"
"GASK1B","grey"
"COLEC11","turquoise"
"SLC12A8","green"
"GOLGA2P5","pink"
"ZMAT4","grey"
"KLF13","brown"
"HROB","grey"
"CTC-338M12.4","red"
"TTLL7","grey"
"KCNK4","turquoise"
"LHX6","turquoise"
"SLFN12","grey"
"CEP97","red"
"CCDC87","turquoise"
"SPAG4","green"
"FRAT1","brown"
"CLEC5A","grey"
"PGPEP1","turquoise"
"TM6SF1","green"
"CCDC71","turquoise"
"MAGEL2","grey"
"TMEM255A","magenta"
"CALY","turquoise"
"RNF122","turquoise"
"GPR85","grey"
"NDOR1","turquoise"
"ZNF446","pink"
"FGD6","brown"
"BHMT2","pink"
"ZSCAN5A","turquoise"
"ERMAP","brown"
"EBLN2","pink"
"FRS3","turquoise"
"DKK2","brown"
"MMP28","brown"
"FICD","turquoise"
"SLCO4A1","grey"
"ENPP3","turquoise"
"CRNKL1","yellow"
"ECEL1","turquoise"
"SLC16A10","pink"
"RNF39","brown"
"ZCCHC4","turquoise"
"ASPM","yellow"
"GMPPB","grey"
"LTBP3","blue"
"TRIM45","pink"
"ZMYM6","green"
"POPDC3","grey"
"CABYR","turquoise"
"ZFYVE21","purple"
"KLF8","brown"
"KLHL12","purple"
"SLC27A6","turquoise"
"GLRX2","yellow"
"SULT1E1","turquoise"
"ADAMTS5","brown"
"GPR87","brown"
"TRHDE","turquoise"
"PSTPIP2","greenyellow"
"PCID2","yellow"
"TMEM19","turquoise"
"MYL7","turquoise"
"CLIP4","grey"
"DDX25","turquoise"
"CLEC4A","green"
"UGT2A3","grey"
"LRRC2","grey"
"TIAM2","turquoise"
"DZANK1","pink"
"MCOLN1","blue"
"AKIP1","grey"
"GBA3","turquoise"
"L1TD1","turquoise"
"GALNT6","brown"
"RUFY2","pink"
"TMEM74B","turquoise"
"MOCOS","magenta"
"UCHL5","yellow"
"KIZ","grey"
"ACE2","turquoise"
"DUSP13B","turquoise"
"ST7L","turquoise"
"MAGIX","grey"
"BANP","grey"
"MRM1","blue"
"TXLNG","grey"
"GIPC2","brown"
"IL21R","green"
"PCNX4","yellow"
"ARSJ","grey"
"ECHDC1","black"
"OLAH","turquoise"
"HOOK1","brown"
"AIPL1","turquoise"
"HIKESHI","black"
"ABHD18","turquoise"
"ZNF587","pink"
"SERF1B","grey"
"PLAAT1","turquoise"
"HS3ST3A1","green"
"ACAD10","grey"
"ERVMER34-1","turquoise"
"RNF220","blue"
"ANKS1B","grey"
"E2F8","yellow"
"SLC2A9","turquoise"
"TAC3","turquoise"
"SOX17","turquoise"
"APBB1IP","green"
"ZNF750","brown"
"ASB7","turquoise"
"COPS7B","blue"
"LGALSL","brown"
"SIGLEC5","grey"
"KIF26B","grey"
"LRRC36","turquoise"
"DDX43","grey"
"P2RY13","green"
"EFCC1","turquoise"
"METTL8","grey"
"PEAK1","turquoise"
"LONRF3","grey"
"KCNE5","grey"
"AUNIP","turquoise"
"ERO1B","green"
"EPHX3","brown"
"PRR16","cyan"
"CASZ1","brown"
"CBLL1","black"
"XPNPEP3","turquoise"
"TMC7","turquoise"
"ZNF334","grey"
"APOBR","green"
"PRX","turquoise"
"TBR1","turquoise"
"CLCA4","brown"
"RASIP1","brown"
"ACVR2B","turquoise"
"STYK1","turquoise"
"OTUD7B","grey"
"CPED1","turquoise"
"LMBR1L","pink"
"SGK3","purple"
"ZC4H2","brown"
"PIGZ","brown"
"HIVEP3","green"
"MELTF","grey"
"NEUROD6","turquoise"
"CCNL1","red"
"SIRT4","turquoise"
"EDAR","turquoise"
"PDCD1LG2","grey"
"SPACA9","turquoise"
"PRSS21","grey"
"TINF2","green"
"GDF3","turquoise"
"IL22RA1","brown"
"XAGE1B","grey"
"GID4","turquoise"
"STAP1","green"
"PARPBP","yellow"
"ACSM5","turquoise"
"GSTCD","pink"
"TTC21B","pink"
"TNMD","turquoise"
"NOD2","brown"
"SPTBN5","turquoise"
"VPREB3","green"
"TUBA8","turquoise"
"KDM8","green"
"HAUS2","pink"
"CSPP1","red"
"PLEKHG6","brown"
"ANKH","brown"
"CCDC134","turquoise"
"USP48","red"
"FBXL8","tan"
"HSD17B7","pink"
"PPP1R14D","turquoise"
"CCDC198","grey"
"HELLS","yellow"
"IKZF5","turquoise"
"BCO1","turquoise"
"C5AR1","green"
"L2HGDH","grey"
"CRNN","turquoise"
"SLC2A6","blue"
"ANTXR1","turquoise"
"MCUR1","purple"
"CNTLN","turquoise"
"SLC38A12","blue"
"HYDIN","turquoise"
"SLC22A11","turquoise"
"FOXL2","grey"
"MRPS18C","grey"
"RSPH14","grey"
"NPC1L1","turquoise"
"ZC2HC1C","turquoise"
"GNA14","green"
"NXF3","turquoise"
"ANO2","turquoise"
"ANKRD55","turquoise"
"POLR1B","pink"
"STAB2","turquoise"
"CDH10","turquoise"
"KCNN2","magenta"
"ZNF385D","brown"
"ZBTB32","turquoise"
"EPB41L4A","turquoise"
"LINS1","yellow"
"MCTP1","turquoise"
"SLC35F5","turquoise"
"GAN","brown"
"DNAI1","turquoise"
"PRSS50","turquoise"
"FBXL12","pink"
"NIPAL2","turquoise"
"SOHLH2","turquoise"
"LTB4R2","brown"
"FXYD7","turquoise"
"CLEC2D","green"
"ODAM","turquoise"
"EVA1B","blue"
"SLC7A9","turquoise"
"CRYBA2","turquoise"
"VSIG10","turquoise"
"HAND1","turquoise"
"DNMT3L","turquoise"
"SNX11","grey"
"JHY","turquoise"
"HAPLN2","turquoise"
"LUC7L","pink"
"ANKEF1","turquoise"
"MAP9","grey"
"TLR7","green"
"SINHCAF","red"
"ALDH8A1","pink"
"MAB21L4","brown"
"FAM184A","turquoise"
"C19orf73","turquoise"
"C10orf95","turquoise"
"ENTPD7","turquoise"
"BRD9","blue"
"CLXN","turquoise"
"PLEKHA8P1","turquoise"
"LGALS14","turquoise"
"ABCA11P","pink"
"KPTN","turquoise"
"EPB41L4B","brown"
"CARD9","green"
"FBXO40","turquoise"
"INO80D","turquoise"
"CNNM1","turquoise"
"TP53TG3","turquoise"
"DNAI7","turquoise"
"TMEM156","green"
"FHL5","turquoise"
"GPALPP1","yellow"
"DCAF17","red"
"BBOF1","grey"
"LRRC8E","brown"
"ZNG1A","red"
"NUBPL","grey"
"TMPRSS3","turquoise"
"MFSD12","magenta"
"DPEP3","turquoise"
"CCDC68","turquoise"
"SLC25A23","grey"
"NUDT6","black"
"NANOG","turquoise"
"SPTBN4","turquoise"
"CDHR2","turquoise"
"STEAP4","brown"
"JPH3","turquoise"
"MGAT4B","blue"
"GKN1","grey"
"SH3D21","turquoise"
"NSUN7","turquoise"
"MBD5","turquoise"
"MUC16","turquoise"
"ATP6V0A4","turquoise"
"EIF5A2","pink"
"AIDA","purple"
"KMT5A","grey"
"RC3H2","yellow"
"BMP8A","turquoise"
"TPTE","turquoise"
"ZMYM1","red"
"C19orf33","turquoise"
"ADAMTS13","grey"
"PYY2","turquoise"
"CHRNA10","turquoise"
"FLJ13224","turquoise"
"THADA","grey"
"TSHZ2","turquoise"
"ZNF215","turquoise"
"ZNF669","pink"
"C8orf44","pink"
"SPANXC","turquoise"
"SPATA6L","turquoise"
"LRRC37A4P","turquoise"
"RBM12B-AS1","turquoise"
"ATAD5","turquoise"
"HAO1","turquoise"
"IRX4","brown"
"TRPM8","turquoise"
"AP4E1","grey"
"CYB5R2","brown"
"PPP1R17","grey"
"SCD5","turquoise"
"FBXO17","blue"
"CA8","grey"
"LRIF1","yellow"
"PDPR","turquoise"
"ATG3","black"
"KLHL7","yellow"
"SLC9D1","purple"
"ZNF701","pink"
"ZBTB44","turquoise"
"LINC00312","turquoise"
"SLC45A2","magenta"
"CAMK1D","brown"
"KNL1","pink"
"HYAL4","turquoise"
"ZNF286A","turquoise"
"TASL","pink"
"FANCE","grey"
"OXCT2","turquoise"
"NXF2","pink"
"WRAP53","turquoise"
"PLEKHH3","grey"
"TBC1D19","turquoise"
"ZDHHC4","purple"
"DLK2","turquoise"
"SMAD5-AS1","turquoise"
"KLF4","brown"
"KRT24","turquoise"
"AAMDC","grey"
"ZBBX","turquoise"
"RNF17","turquoise"
"EFCAB6","grey"
"BNC2","magenta"
"IL17B","grey"
"DRC11","turquoise"
"CUZD1","turquoise"
"RERGL","turquoise"
"CXXC4","turquoise"
"KDM4D","turquoise"
"TRIM17","turquoise"
"SLC12A1","turquoise"
"RIC3","grey"
"HHIPL2","turquoise"
"DKKL1","turquoise"
"ABHD17B","grey"
"MTMR10","turquoise"
"ADAMTS9","turquoise"
"MYO15A","turquoise"
"CRYBG2","brown"
"GDPD2","brown"
"CATSPERB","turquoise"
"DEPDC1","yellow"
"SPATA6","pink"
"CCDC102B","pink"
"MAK","turquoise"
"NHERF4","turquoise"
"CNGB3","turquoise"
"MAVS","grey"
"TENT5C","green"
"CD244","green"
"CFAP45","grey"
"TUBAL3","turquoise"
"HEMK2","yellow"
"SACK1E","turquoise"
"GPR88","turquoise"
"HSFX1","turquoise"
"PARP11","turquoise"
"NPAS3","turquoise"
"LRAT","turquoise"
"EPN3","brown"
"MYLIP","grey"
"DOK3","green"
"CCDC121","turquoise"
"IL36G","brown"
"CCNP","turquoise"
"LINC00472","pink"
"TAF7L","blue"
"ARHGEF40","magenta"
"VGLL3","brown"
"RMND1","yellow"
"SAMSN1","green"
"CYP46A1","turquoise"
"CLDN16","turquoise"
"PAQR5","grey"
"RGS17","grey"
"GP6","pink"
"NGB","turquoise"
"RALGPS2","pink"
"TPSG1","turquoise"
"GREB1L","turquoise"
"MRNIP","pink"
"EDEM3","yellow"
"PDE7B","turquoise"
"C11orf16","turquoise"
"LRRTM4","turquoise"
"MTHFD2L","pink"
"KLHL29","turquoise"
"ENGASE","turquoise"
"ACKR4","brown"
"FLJ42627","pink"
"FAM86C1P","blue"
"MCF2L-AS1","grey"
"PBRM1","midnightblue"
"CORIN","brown"
"SGK2","turquoise"
"BATF3","green"
"ARPP21","turquoise"
"THAP9","grey"
"IQCH","grey"
"PSORS1C1","turquoise"
"ELMO2","purple"
"EPB41L4A-DT","turquoise"
"ALLC","grey"
"ELSPBP1","turquoise"
"SAP130","grey"
"PPP4R3A","grey"
"USP36","grey"
"SLC12A9","blue"
"DNAJC28","turquoise"
"DCHS2","turquoise"
"KLHL28","turquoise"
"PITX1-AS1","turquoise"
"LRRC19","pink"
"TCP11","turquoise"
"FSCN3","turquoise"
"DNASE2B","grey"
"ARHGAP28","turquoise"
"ABCG5","turquoise"
"NME8","turquoise"
"JPH2","turquoise"
"EML4","red"
"ANKRD13C-DT","blue"
"FER1L4","turquoise"
"CCDC81","turquoise"
"AGBL2","turquoise"
"ZBTB3","brown"
"EBF2","turquoise"
"LGSN","grey"
"FGF20","grey"
"DNAJA4","turquoise"
"PRO2268","turquoise"
"LINC00115","pink"
"TP53AIP1","brown"
"ADGRG3","turquoise"
"SNTG1","turquoise"
"PODNL1","pink"
"KCNK7","brown"
"SLC39A2","brown"
"CALML5","brown"
"TNNI3K","grey"
"ATP8B4","green"
"THAP4","blue"
"UBASH3A","green"
"USP25","red"
"LMAN1L","brown"
"BTNL8","turquoise"
"UBQLN3","turquoise"
"PLA2G2D","green"
"NPHS2","turquoise"
"ROPN1","yellow"
"FNDC11","turquoise"
"CD207","brown"
"NDST3","grey"
"FAM110D","brown"
"TMPRSS11E","brown"
"CYP39A1","brown"
"PRRG3","turquoise"
"COQ8B","turquoise"
"SLC30A10","turquoise"
"CNTNAP3P2","turquoise"
"ANGPTL8","turquoise"
"QPCTL","turquoise"
"LGALS13","turquoise"
"DNAJC22","blue"
"GALNT4","grey"
"VAX2","turquoise"
"ZNF557","yellow"
"CSAG3","grey"
"CHST4","turquoise"
"HRH3","turquoise"
"KCNK12","grey"
"LINC01260","green"
"BIRC7","magenta"
"SLC66A1","turquoise"
"SLC16A8","turquoise"
"SPTLC3","turquoise"
"SAMD4B","turquoise"
"MCM3AP-AS1","pink"
"SLCO1C1","turquoise"
"CSRNP3","turquoise"
"CEBPA-DT","turquoise"
"CCDC15","turquoise"
"ARL14","grey"
"BET1L","grey"
"MYCT1","grey"
"SLC25A21","grey"
"SLC28A3","turquoise"
"INKA2","turquoise"
"TMEM230","purple"
"APOL5","turquoise"
"CPS1-IT1","turquoise"
"HAND2","grey"
"GPR75","turquoise"
"SERGEF","grey"
"RNF19A","grey"
"MCOLN3","magenta"
"SIRPG","green"
"TMEM164","grey"
"SNTG2","grey"
"BCAS3","grey"
"SERINC2","turquoise"
"HAMP","green"
"OTOF","turquoise"
"DMRT1","turquoise"
"TXNDC15","black"
"CLEC1B","grey"
"ZNF214","pink"
"ACTL7B","grey"
"FNDC8","turquoise"
"RABL2A","grey"
"ACTL7A","grey"
"SLC13A1","grey"
"KERA","turquoise"
"CDKN2A-AS1","turquoise"
"GUCY1B2","turquoise"
"UPB1","turquoise"
"CCT8L2","turquoise"
"RHBG","turquoise"
"KHDC1","grey"
"DUSP21","turquoise"
"ZSCAN2","grey"
"ABI3BP","turquoise"
"LIM2","turquoise"
"NUP62CL","grey"
"ATG16L1","pink"
"CRB1","turquoise"
"EFHC2","turquoise"
"AUP1","blue"
"MRPL20","black"
"VNN3P","turquoise"
"TMEM176B","green"
"LOC105376204","turquoise"
"TRIM48","turquoise"
"FAM90A1","grey"
"VRTN","turquoise"
"MTMR8","turquoise"
"ADM2","green"
"CFAP46","turquoise"
"KCNK15","grey"
"MMP26","turquoise"
"BPIFA1","turquoise"
"EPCIP","turquoise"
"TSKS","turquoise"
"SHLD2","red"
"PKDREJ","grey"
"FBXO4","turquoise"
"SLC17A6","turquoise"
"TRPC5","grey"
"PRPF39","red"
"SLC22A7","turquoise"
"PDZD7","turquoise"
"ATP1B4","turquoise"
"PACS1","turquoise"
"TSPAN32","green"
"EN1","brown"
"C11orf21","turquoise"
"IGF2-AS","grey"
"CYP2W1","turquoise"
"RNLS","grey"
"CCR10","grey"
"PIK3R5","turquoise"
"IKZF2","turquoise"
"RETN","turquoise"
"PRDM11","turquoise"
"ANKRD42-DT","pink"
"KLK14","grey"
"SEMA6D","turquoise"
"FAM106A","pink"
"GVINP1","green"
"ADAMTSL4","turquoise"
"CCDC170","turquoise"
"PRR36","turquoise"
"HKDC1","grey"
"MLST8","blue"
"BCAS4","grey"
"CCDC40","turquoise"
"PDZRN4","turquoise"
"GPATCH4","turquoise"
"CARD14","brown"
"ELP6","turquoise"
"PHAF1","pink"
"GOLGA2P10","grey"
"MCTP2","turquoise"
"FTCD","turquoise"
"SIRT2","grey"
"ADPRM","purple"
"NELFCD","blue"
"ZNF770","turquoise"
"SIMC1P1","pink"
"DAB1","turquoise"
"SYTL2","turquoise"
"ADGB","grey"
"FAR2","grey"
"ZNF532","grey"
"ZCWPW1","turquoise"
"CRCT1","brown"
"FOXE3","turquoise"
"LRRC31","turquoise"
"TSGA10","grey"
"ELF5","turquoise"
"SERPINA10","turquoise"
"CST8","turquoise"
"SDK2","turquoise"
"KCNQ1DN","turquoise"
"CHIA","turquoise"
"OSGEPL1","grey"
"POMT2","turquoise"
"HP1BP3","grey"
"TBX4","turquoise"
"PSORS1C2","brown"
"DNAI2","turquoise"
"FAM124B","turquoise"
"CBLC","brown"
"TM4SF20","turquoise"
"CSNK1G1","turquoise"
"NOX5","turquoise"
"GPHRB","magenta"
"FAIM","black"
"NXPE4","turquoise"
"KLRF1","grey"
"COA4","yellow"
"ADARB2","turquoise"
"AGBL3","red"
"SLC9A5","turquoise"
"MCM10","yellow"
"KIF24","grey"
"ZIM2","turquoise"
"PPY2P","turquoise"
"TNIP3","grey"
"KLHL11","turquoise"
"BMAL2","green"
"TRAPPC14","grey"
"LINC00474","turquoise"
"ZNF692","pink"
"HEYL","turquoise"
"IL1RAPL1","turquoise"
"SPRR2C","brown"
"LUZP4","turquoise"
"USP49","turquoise"
"DNMT3B","turquoise"
"NOCT","turquoise"
"PPP4R4","grey"
"PNPLA3","grey"
"ADAMTS8","grey"
"FLJ20712","turquoise"
"CDH7","turquoise"
"RAVER2","turquoise"
"PRR34","turquoise"
"KLHL5","grey"
"RDH8","turquoise"
"TBX21","green"
"FAM120C","turquoise"
"LOC101927550","turquoise"
"MRTO4","blue"
"NODAL","turquoise"
"DHRS7B","brown"
"CCDC82","turquoise"
"ASAP1-IT1","red"
"LINC01711","turquoise"
"IDI2-AS1","turquoise"
"ADAMTS7","turquoise"
"FOXRED2","grey"
"ZNF556","turquoise"
"ANP32A-IT1","pink"
"DENND6B","turquoise"
"PRDM14","grey"
"GNL3LP1","turquoise"
"ADAMTS20","turquoise"
"HEXA-AS1","turquoise"
"MZT2B","pink"
"SLC5A7","turquoise"
"CWH43","brown"
"KCNK10","green"
"ZNF778","turquoise"
"NECAP2","green"
"PREX2","turquoise"
"SLC26A1","turquoise"
"CPTP","brown"
"SENP7","grey"
"SLC19A3","grey"
"RPS6KA6","turquoise"
"CNNM3","blue"
"SLC12A6","turquoise"
"PPA2","red"
"IL19","turquoise"
"UIMC1","pink"
"LINC00652","turquoise"
"ZNF580","tan"
"CCDC7","turquoise"
"P3H1","grey"
"FAXDC2","turquoise"
"PBX3-DT","turquoise"
"CRYL1","purple"
"SNHG32","blue"
"SLC52A1","brown"
"UBXN6","blue"
"ROBO4","turquoise"
"EDDM3B","turquoise"
"ZNF665","pink"
"TAOK3","red"
"GNB1L","grey"
"PPP4R2","yellow"
"LIMS2","brown"
"BTG4","turquoise"
"CSNK1G3","black"
"DNAI4","turquoise"
"FAM200C","yellow"
"LINC00328","pink"
"BPESC1","grey"
"GPHN","yellow"
"DYM","pink"
"UEVLD","grey"
"KCNJ14","turquoise"
"KIF13A","pink"
"SEMA6B","turquoise"
"PADI3","grey"
"PLA2G3","brown"
"DELEC1","turquoise"
"KLK12","turquoise"
"MMP27","turquoise"
"UTS2","turquoise"
"SLC38A4","turquoise"
"RNF31","blue"
"TBRG4","magenta"
"MS4A5","turquoise"
"PRDM5","turquoise"
